app_id,app_name,review_text,review_score,review_votes,sarcasm_label
10090,Call of Duty: World at War,"Recently bought this for custom zombies (because of the weekend sale). Definitely worth it.  The amount of custom zombie maps is incredible. There are thousands, possibly millions, of custom maps to play on. The best part is how the game supports guns from BO1, MW and BO2. If you don't have those games but want to use the guns from them, this is the game to have.  This has to be the best Call of Duty game I have played so far.  10/10, best zombies experience.",1,0,0
10090,Call of Duty: World at War,An older classic. Has some minor issues but what game doesn't? One of the best from the CoD series.,1,0,0
10090,Call of Duty: World at War,All i have to say is get this game. Its awesome!!! 11/10,1,0,0
10090,Call of Duty: World at War,Endless zombies. Hundreds of free zombie maps to play with friends that never gets old. One of the best games in my opinion.,1,0,0
10090,Call of Duty: World at War,This game is still fun years after it came out. If you get bored of the zombies maps. get custom zombies.,1,0,0
10090,Call of Duty: World at War,totally worth my 20 dollars,1,0,0
10090,Call of Duty: World at War,I recommend this game because this Call of Duty game because of its diverse campaign... yada yada yada yada... Custom Zombies 10/10,1,0,0
10090,Call of Duty: World at War,One of if not the best Call Of Duty game there is. Completely worth the money,1,0,0
10090,Call of Duty: World at War,amazing! Would [CENSORED] again This game left me thinking 'I can't wait for the 4rth reich'  10/10 - third reich,1,0,1
10090,Call of Duty: World at War,taught me how to use ALT-CTRL-DELE Better 9/10,1,0,1
10090,Call of Duty: World at War,The kar98k and springfield are in the mystery box. - 0/10 IGN  ,1,0,1
10090,Call of Duty: World at War,fun mods and endless hours of fun 10/10 would play again =DD,1,0,0
10090,Call of Duty: World at War,"Man.. this game, the best cod of all time in my opinion it just never gets old, ive been waiting 6 years for a world at war 2 or a ww2 cod. but whats really good about this game is the zombies.... now recently mappers have been adding awsome maps, if you like cod zombies i would recommend you getting this one, multiplayer is great no 12 year olds.",1,0,0
10090,Call of Duty: World at War,Would Buy Again 11/10,1,0,0
10090,Call of Duty: World at War,"This is a great world war 2 game. It's probably one of the best, if not the best recent world war 2 game. The story isn't the best, characters aren't very memorable, although their are some epic moments in the campaign. Zombies is still amazing and the mods make the zombie mode much more enjoyable.  8.5/10",1,0,0
10090,Call of Duty: World at War,im not able to play zombies why is that,-1,0,0
10090,Call of Duty: World at War,great game looking for someone to play zm_survive with you think your brave enough than add me ,1,0,0
10090,Call of Duty: World at War,for me is this the best call of duty ;D TIP buy it !!!,1,0,0
10090,Call of Duty: World at War,Wonderful game even for today's standards,1,0,0
10090,Call of Duty: World at War,"Wonderful story mode, however, i just could not find anyone online to play co-op or multiplayer with. :(  ",1,0,0
10090,Call of Duty: World at War,eventho the game is old it still is fun (funner than black ops 2 and up)it actualy impliments the gore part,1,0,0
10090,Call of Duty: World at War,Is good. 42/0. Campaign is K. Would get fragged again.,1,0,1
10090,Call of Duty: World at War,this is the best cod ever   10/10 would mod again,1,0,0
10090,Call of Duty: World at War,Really okay game. But the custom Zombie maps make it amazing. Worth every penny.,1,0,0
10090,Call of Duty: World at War, A true successor to the original Call of Duty WWII time period,1,0,0
10090,Call of Duty: World at War,- Be me - Playing veteran difficulty  - In triple 325 - Surrounded by Japanese soldiers - None shoot - Instead they through up to 12 grenades at me  - Should be called Grenades at War - r8 8/8 would die again,1,0,1
10090,Call of Duty: World at War,best game out there in my opinion,1,0,0
10090,Call of Duty: World at War,AWESOME THEEEEEEEE BEST GAME EV%$tgbs DVrv RV  ERDF ER,1,0,0
10090,Call of Duty: World at War,goes into custom map  dies on round 2   10/10 would map again,1,0,1
10090,Call of Duty: World at War,Custom Zombies for the win.  Add me for zombies ^_^,1,0,0
10090,Call of Duty: World at War,"This game is really awesome!  I came here already played the game on console, but i never knew that so much could be put into the game via mods! Perfect to play with Five Finger Death Punch playing in the background!",1,0,0
10090,Call of Duty: World at War,Now if they only had custom zombies on BO we would be set.,1,0,0
10090,Call of Duty: World at War,The zombies is the only real reason why i got this game but its fun to play if you can find people to play with. There arent many people playing this game so finding a game to play takes a little while,1,0,0
10090,Call of Duty: World at War,"'WAW'! I bought this game to play coop campaign with friends, and after two hours gameplay, I can say it was a good choice! The graphic is a bit old, but the fun is new and intense! On veteran difficulty you can die! You have to go prone if you want to live, but after a while comes a bunch of grenades, and you have to run or throw them back :)",1,0,0
10090,Call of Duty: World at War,"Best PTSD Simulator, Rest in [CENSORED] Sergeant Sullivan",1,0,1
10090,Call of Duty: World at War,"Brilliant gameplay, brilliant story, mega brilliant multiplayer, and extremely excellent zombies mode. 11/10.",1,0,0
10090,Call of Duty: World at War,This games got everything Zombies.........well they have Zombies.,1,0,0
10090,Call of Duty: World at War,"Zombies will never be the same. 11/10, get it if it goes on sale.",1,0,0
10090,Call of Duty: World at War,Amazing how long a game can live after release.,1,0,0
10090,Call of Duty: World at War,good game very good custom maps well worth the money Â£,1,1,0
10090,Call of Duty: World at War,10/10 Would Play This Again,1,0,0
10090,Call of Duty: World at War,This game is amazing and shows just how great call of duty used to be. If only activison listened to the community AND MADE ANOTHER WORLD WAR 2 COD!!,1,1,0
10090,Call of Duty: World at War,"Yes, Illuminati reccomends it.  10/10 ign",1,0,1
10090,Call of Duty: World at War,Ate a nandos. only got to round 3,1,0,1
10090,Call of Duty: World at War,Hands down the best / realistic campaign I've ever played. You don't go alone or 1-2 buddies with you but you go as a whole army. URAAAAAAAAAAA!,1,0,0
10090,Call of Duty: World at War,Pros: -CoD before it went to hell -Zombies  Cons: -NO ONE plays this game anymore  420/69,1,0,1
10090,Call of Duty: World at War,Great game especially with mods and custom maps even after 300 hours i am still not bored.,1,0,0
10090,Call of Duty: World at War,"I haven't played a lot of the campaign or even a lot of the multiplayer, but pick up a few copies of this game to play modded zombies with friends and you have yourself days of zombie killing fun!.",1,0,0
10090,Call of Duty: World at War,Great game overall but has some issues with joining friends parties in co-op/zombies through invites as it doesn't work at least for me always giving me a message that the game is no longer available. Lots of hackers but still fun to play great buy 7.5/10,1,0,0
10090,Call of Duty: World at War,This game cured my aids   10/10  Would cure aids again ,1,0,1
10140,3D Ultra Minigolf Adventures Deluxe,"My Grandfather smoked his whole life. I was about 10 years old when my mother said to him, 'If you ever want to see your grandchildren graduate, you have to stop immediately.'. Tears welled up in his eyes when he realized what exactly was at stake. He gave it up immediately. Three years later he died of lung cancer. It was really sad and destroyed me. My mother said to me- 'Don't ever smoke. Please don't put your family through what your Grandfather put us through.' I agreed. At 28, I have never touched a cigarette. I must say, I feel a very slight sense of regret for never having done it, because this game gave me cancer anyway.",-1,1,1
10150,Prototype,unleash the inner edgy [CENSORED] inside you when nobody liked your sub-par tumblr share  10/10 fun for the WHOLE FAMILIO,1,0,1
10150,Prototype,If you like...  - Cutting people into little chunks of meat - if you hate the government - if you like being a god - if you hate being talked down to  this is the game for you  10/10 -ign,1,0,1
10180,Call of Duty: Modern Warfare 2,MW2 has some features that no other game has: -420 blaze it -360 noscope off the top of rust -quickscopes -raging kids when they get_rekt  BEST MLG SIMULATOR 420/10,1,1,1
10180,Call of Duty: Modern Warfare 2,don't drop the soap or the price will decrease,1,1,1
10180,Call of Duty: Modern Warfare 2,"I quickscoped someone on Rust while drinking Montain Dew, eating Doritos and smoking a blunt. 10/10",1,0,1
10180,Call of Duty: Modern Warfare 2,"A Hacker called in 3 airstrikes at once, used rapid fire rocket launcher and nuked everyone. Typed 'gg' at the end of match.  10/10 best community",1,1,1
10180,Call of Duty: Modern Warfare 2,Best game ever! I got VAC Banned and can still play online. 10/10 would cheat again.,1,1,1
10180,Call of Duty: Modern Warfare 2,"  This game made me kill my whole family, but it was a QUICKSCOPE",1,1,1
10180,Call of Duty: Modern Warfare 2,10/10 great fapping material also i was adopted,1,1,1
10180,Call of Duty: Modern Warfare 2,Very Nice Game! . . . . . . . . . . . If You Like Dying Every Single Minute,1,0,1
10180,Call of Duty: Modern Warfare 2,Liked the first Modern Warfare. Bought this. Got into game. Was reminded how many 12 year olds have [CENSORED]ed my mom. Proceeded to 360 noscope each of those [CENSORED]es. Sat there eating Doritos and chugging Mountain Dew as I [CENSORED]alked back to the kids. Never felt more mlg in my life. Never got a triple :c 420/69 dankest game I know ( Í¡Â° ÍœÊ– Í¡Â°),1,1,1
10180,Call of Duty: Modern Warfare 2,Commited mass Genocide agaisnt Brown people in an airport TSA Simulator 2018  69/69 Game,1,0,1
10180,Call of Duty: Modern Warfare 2,Doritos and Mountain dew addiction simulator,1,0,1
10180,Call of Duty: Modern Warfare 2,Got vac banned for cheating  10/10,1,1,1
10180,Call of Duty: Modern Warfare 2,Like high blood pressure? Play it,1,0,1
10180,Call of Duty: Modern Warfare 2,"Better than a kick in the teeth, but only slightly.",1,0,1
10180,Call of Duty: Modern Warfare 2,Ruined my life. Five stars .,1,0,1
10180,Call of Duty: Modern Warfare 2,"No LAN?, cant join friend lobby? canr use controller? not happy. the game is a 10 out of ten,",1,0,1
10180,Call of Duty: Modern Warfare 2,TIL everyone on this game has been with my mother.,1,0,1
10180,Call of Duty: Modern Warfare 2,"720 noscoped a chicken, while my throwing knife landed in a, helicopter blowing it up. 10/10",1,0,1
10180,Call of Duty: Modern Warfare 2,This is how i get ADHD,1,0,1
10180,Call of Duty: Modern Warfare 2,10/10 would get hacked again,1,0,1
10180,Call of Duty: Modern Warfare 2,"PRO : GREAT GAME, I LOVE IT ! CONS: LOTS OF CHEATERS.",1,0,0
10180,Call of Duty: Modern Warfare 2,Released in 2009 and still a GREAT game with a lot of players!,1,0,0
10180,Call of Duty: Modern Warfare 2,please revive this game   :(,1,0,0
10180,Call of Duty: Modern Warfare 2,A classic. The game the defined multipalyer shooters.,1,0,0
10180,Call of Duty: Modern Warfare 2,Doritos attacked my screen when i hit a trickshot. little kids screamed aswell.    10/10,1,0,1
10180,Call of Duty: Modern Warfare 2,"Good game. My friend got an AC1-30 2x, 1 EMP in a 3 care packages in Rust. I'm done. GG",1,0,1
10180,Call of Duty: Modern Warfare 2,"Fun game to play, multiplayer is great. Very good game overall.",1,0,0
10180,Call of Duty: Modern Warfare 2,"I don't play it anymore , But at the time it was released it was one of the best FPS Games on the market!",1,0,0
10180,Call of Duty: Modern Warfare 2,i like this game and have playd if sinse it came out,1,0,0
10180,Call of Duty: Modern Warfare 2,10/10 The Ultimate Call Of Duty Game :),1,0,0
10180,Call of Duty: Modern Warfare 2,"Probably the last good CoD. Great MP. Great maps. Great single player. But this game has no more support so it has a lot of hacked lobbies etc. This game has very good graphic even it was made in 2009. Great optimalization so you can run it on older PC like me. Yeah buy it, it worth it =)",1,0,0
10180,Call of Duty: Modern Warfare 2,"I really like this game but the hackers are frequently prejudicing this game. I think this game should have a better security and a better connection to the servers. Like every FPS has the campers and the guys using grenade launcher,it really let me angry. Sometimes the players let the game worse.  8/10",1,0,0
10180,Call of Duty: Modern Warfare 2,"I'll be the first to admit that this is hands down my favorite game of all time. Not only because I get enjoyment out of it now, but from all the memories I have of it from Xbox 360 back in 2010. With over 1k+ hours on Xbox and another 292+ hours on my other Steam account this game is timeless to me. Although there are some cheaters who take advantage of the game from time to time, I manage to find a good, clean lobby very often.   Along with awesome Multiplayer this game has a spectacular Campaign and very fun Spec-Ops missions to play with friends.  Call of Duty in general holds a soft spot in my heart. But this game, as I said before, is timeless. 10/10.",1,0,0
10180,Call of Duty: Modern Warfare 2,This Game is Verry Good But The Campany Is A Bit Small,1,0,0
10180,Call of Duty: Modern Warfare 2,lel got dis game and noscoped scrubs 11/10 would noscope again,1,0,1
10180,Call of Duty: Modern Warfare 2,Good Story and good multiplayer gameplay. -Leveling up -Weapon Unlocks -Weapon Attachments -Scorestreaks Quick tip:MeltenDew&amp;Doritos seriosly helps you get beter.,1,0,1
10180,Call of Duty: Modern Warfare 2,THE CAMPAIN IS AWEEESSOOMME,1,0,0
10180,Call of Duty: Modern Warfare 2,Excellent but too many hackers at this point :/,1,0,0
10180,Call of Duty: Modern Warfare 2,Epic game all i have to say.,1,0,0
10180,Call of Duty: Modern Warfare 2,this game is pretty fun but lot o hackers and modders that can mess u up.trust me dudes or dudetts alot of hackers but fun and cool.,1,0,0
10180,Call of Duty: Modern Warfare 2,"I like this cod, but many cheaters",1,0,0
10180,Call of Duty: Modern Warfare 2,"Love the mechanics of the game, it was one of the best COD's in that aspect, however the lack of dedicated servers made this game become a failure...I would say buy it if its onsale!",1,0,0
10180,Call of Duty: Modern Warfare 2,"2 words, best cod. even for being 6 years old not even that much hackers 9.5/10",1,0,0
10180,Call of Duty: Modern Warfare 2,Joins Lobby Shoot a Guy +7.543256e^2532523523 XP LVL 70 with all weapons and attachments unlocked in 1 kill   0/10 This game is too hard,1,0,1
10180,Call of Duty: Modern Warfare 2,Guys say that COD4 was the OG game but this is what brought me to multiplayer,1,0,0
10180,Call of Duty: Modern Warfare 2,wife doesn't play.. that's good..,1,0,1
10180,Call of Duty: Modern Warfare 2,multiplayer = Noob tubed.,1,0,1
10180,Call of Duty: Modern Warfare 2,Well worth the money! Fantastic game!!,1,0,0
10180,Call of Duty: Modern Warfare 2,great game m80,1,0,0
10180,Call of Duty: Modern Warfare 2,One of the best Call of Duty games in the series. Very easy to pick up and play though it does take practice. I would recomend this game to anyone who wants to buy a really good game.,1,0,0
10180,Call of Duty: Modern Warfare 2,"Call Of Duty: Modern Warfare 2 is an amazing game, it was only my third Call Of Duty but it remains to be my favourite to this day. It has incredible graphics, a great and in-depth story and is just oozing with heaps of content such as Spec-Ops which I had a blast playing with my Brother when I was younger. Multiplayer unfortunately does not have as large a community as it used to and you will come across quite a few hacked lobbies but multiplayer is still very fun. MW2 is near and dear to my gaming heart and I extremely recommend this game to anyone who can get their hands on it.",1,0,0
10180,Call of Duty: Modern Warfare 2,Basically one of the best call of dutys of all time,1,0,0
10180,Call of Duty: Modern Warfare 2,THE BEST GAME EVER I MIGHT RECORD PLAYING (And those nasty hackers),1,0,0
10180,Call of Duty: Modern Warfare 2,Still as fun as ever,1,0,0
10180,Call of Duty: Modern Warfare 2,"Fun game to play, multiplayer is great. Very good game overall.",1,0,0
10180,Call of Duty: Modern Warfare 2,cod mw2 was the best cod no questions,1,0,0
10180,Call of Duty: Modern Warfare 2,"Back when COD wasn't about jetpacks, lasers, and all the other BS. Just good old COD  Much better than Ghosts and BO3 IMO.  8/8 Stop making bad COD's and just remake the good ones.",1,0,0
10180,Call of Duty: Modern Warfare 2,"NO DOGS RUNNING THROUGH DOOR, NO JETPACK [CENSORED], NO CLOWN MASK, BEST GAME",1,0,1
10180,Call of Duty: Modern Warfare 2,The tip of the iceberg. Before CoD's downfall...,1,0,0
10180,Call of Duty: Modern Warfare 2,"Even though this game released in 2009 and is highly primative when compared to the games we have released under the name of CoD today, it is still a fan favourite. All though not many people play it compared to its first release and there is a miniscule amount of hackers in the game, it is still highly enjoyable and worth the buy, either on sale or at normal price.",1,0,0
10180,Call of Duty: Modern Warfare 2,I know i dont have a lot of played hours but i played campaign 2 times and i can say that this game has best story what i ever seen... :),1,0,0
10180,Call of Duty: Modern Warfare 2,Whats to [CENSORED]ing hate?  Great classic old game better then these 'futuristic MLG BUUST JEMP 360 EXO SUIT [CENSORED] YOUR MUM' Pieces of [CENSORED],1,0,1
10180,Call of Duty: Modern Warfare 2,"[CENSORED]ING AWESOME GAME !! guns were balanced, maps were pretty good, kill streak rewards were simple yet exciting/rewarding. missing the days of MW....",1,0,0
10180,Call of Duty: Modern Warfare 2,Best COD In the series. 10/10,1,0,0
10180,Call of Duty: Modern Warfare 2,"HACKERS!!!!!  but, its still the best COD ever",1,0,0
10180,Call of Duty: Modern Warfare 2,fkn sick game for rekin kids with snipers,1,0,1
10180,Call of Duty: Modern Warfare 2,"I'm suprised I can still find full lobbies, but it's dying, slowly.",1,0,0
10180,Call of Duty: Modern Warfare 2,Destroyed my academic records and social life since 2009 11/10 never ever tried this game,1,1,1
10180,Call of Duty: Modern Warfare 2,Memories... You should absolutely buy it if you didn't...,1,0,0
10180,Call of Duty: Modern Warfare 2,no players - 69/69,1,0,1
10180,Call of Duty: Modern Warfare 2,Great game and brings back memories. Woud rec buying this.,1,0,0
10180,Call of Duty: Modern Warfare 2,"Not as good as COD 4, but it's not that bad. Multiplayer is still active, but most of them play TDM. I reccomend that you buy it when it's on sale.",1,0,0
10180,Call of Duty: Modern Warfare 2,Funner than watching porno's with Ariana Grande.,1,0,1
10180,Call of Duty: Modern Warfare 2,Plays first game. -Hacker gives you max level and all acheivements. You [CENSORED] talk a noob tuber. -He ddos's you and resets your stats.  *repeat*,1,0,1
10180,Call of Duty: Modern Warfare 2,9/9 ign ths gme yuo smke w33d n [CENSORED]es uintell thy [CENSORED],1,0,1
10180,Call of Duty: Modern Warfare 2,still wondering why some people hate Call of Duty,1,0,0
10180,Call of Duty: Modern Warfare 2,"If I had a Billion, yes a billion dollars and paid a dollar everytime I got noobtubed in this game I would have no money, because I broke my PC so many times of raging and bought a new one",-1,0,1
10180,Call of Duty: Modern Warfare 2,Got VAC banned for nothing  GG recommened for free VAC bans 3.14/Fuc dis,-1,0,1
10180,Call of Duty: Modern Warfare 2,Petition to rename to Modded Tubefest 2.,-1,0,1
10180,Call of Duty: Modern Warfare 2,"some1 broke my kittyspitter by shoting it &amp; now i cant go to new years eve party, dont bye, pls.",-1,0,1
10180,Call of Duty: Modern Warfare 2,"A disgusting excuse for a shooter, Cawwa Doody: Modun Wahfawre Too takes mental retardation to a new, unhead of level of glue-guzzling stupidity.",-1,0,1
10180,Call of Duty: Modern Warfare 2,  a fun campaing with clever multiplayer... a thumbs down from me,-1,1,1
10180,Call of Duty: Modern Warfare 2,probably the best halo out there,-1,0,1
10180,Call of Duty: Modern Warfare 2,I own a macintosh and I cannot hack 1/10.,-1,1,1
10180,Call of Duty: Modern Warfare 2,map tuirns to rust... ITS GONNNA BE A BGOOD SGAKME .. . . . .. . COULD NOT MIGRATE HOST GG AFK  ,-1,1,1
10180,Call of Duty: Modern Warfare 2,unbalanced multiplayer. refunded.,-1,1,0
10180,Call of Duty: Modern Warfare 2,cause u know..................... cod sucks!!!!!!!!!,-1,1,0
10180,Call of Duty: Modern Warfare 2,I [CENSORED]ing hate this game it is so trash! only Harvin can kill me so I want infinity ward 2 know that they [CENSORED]ed up a perfectly good game and they are [CENSORED] making games and whoever came up with this game should hang themselves and then succ Vondy's [CENSORED] cause he is the best at making games. Now Scarce will also [CENSORED] you up cause of your [CENSORED] game never buy this game cause Harvin will kill u only and Harvin only. U r a n00b if you buy this [CENSORED]ing game and if you do you should kill yourself and eat daddy's [CENSORED] cause we all know you are horny for daddy's [CENSORED]. And Harvin will [CENSORED] you up in this game cause all he does is camp with his UMP-45 rapid fire slight of hand [CENSORED]ing pro and kills you constantly and the only way to kill him is to use hax so [CENSORED] you. Also the [CENSORED]s who use the [CENSORED]ing pain killer you should also kill yourself of I will get [CENSORED]ing Traverse to write a diss track on your [CENSORED]. [CENSORED] YOU,-1,1,1
10180,Call of Duty: Modern Warfare 2,"School told me abstinence was the only way to avoid STDs, but none of that mattered because this game gave me AIDS anyway.",-1,1,1
10180,Call of Duty: Modern Warfare 2,  it is s**t it multiplayer dosent work the only thing that works is campain but i wanted it for multiplayer,-1,1,0
10180,Call of Duty: Modern Warfare 2,This game is really old and please don't buy it in 2016 it is a waste of money ,-1,0,0
10180,Call of Duty: Modern Warfare 2,aww yeah ghee quicksCoPeZz me on Serch n destroy high rise Ghee ill infesta ya computer with toxic TROJANS GHEE aww sellin the best TROJANS in detriot ghee ye ill hook ya up churr ghee. XX_ViRuZ INfesTation in this Ghee imna skuXCKS from AmeriKana ghee ye ill FUKCU YOOZ all uP yeah VIRUS VIRUS VIRUS ghee down in the dark allaey way ghee nah ghee compleetly [CENSORED]ED.  EmBlemsz N tittiles to hard to unLockz and shitz [CENSORED]inm SKINZ ghee unbleliovable mang fknzy ofski wher the animu gerls ta nha way ghee kys uninstall save 50 fukchin gibagites on thiz.  [CENSORED]N Frat BOI GAMYE,-1,1,1
10180,Call of Duty: Modern Warfare 2,THIS GAME IS [CENSORED] DONT BUY IT ITS [CENSORED]ING POINTLESS AND DONT USE STEAM AT ALL IT SUCKS !,-1,1,0
10180,Call of Duty: Modern Warfare 2,"I'm gonna have to say no. The gameplay and campaign are great, but multiplayer is the single reason I bought the game. Multiplayer is not the best.  Pros:  -Multiplayer is still populated -Optimized (Plays perfect on my GT-610 and i3 550).  -Fast paced gameplay -Good leveling system -Valve Anti-Cheat -No 9 year old cursing trolls, unlike the Xbox version  Cons:  -No community servers -Matchmaking system is out of whack (Look at my profile screenshots for details). -Asking questions in MP is impossible without being called a 'Nub' -Constantly migrating hosts in-game   If this game were maybe $10 instead of $20, I would definetly recommend it, but when the cons are compared to the price, I have to say no. I will still play the game, but will not buy any DLC from it.",-1,0,0
10180,Call of Duty: Modern Warfare 2,"Heyyo, UGH! One of my worst purchases in a while.. friends told me how great this game was, and at first? It was pretty fun.. until people found the cheapest and most broken combos... like the dual 1887 shotguns.. akimbo rifles with grenade launchers and 'slight of hand'... made me rage. This game is so broken.",-1,0,0
10180,Call of Duty: Modern Warfare 2,Excelent multiplayer ruined by hackers. A good camain. Can't recommend due to number of hackers.,-1,0,0
10180,Call of Duty: Modern Warfare 2,"Not a very good game, toxic community.",-1,0,0
10180,Call of Duty: Modern Warfare 2,"So, multiplayer is still working great.  Not. ",-1,0,1
10180,Call of Duty: Modern Warfare 2,"Community is [CENSORED], gameplay is boring. But I love the kids screaming hacker &lt;3 10/10",-1,0,1
10180,Call of Duty: Modern Warfare 2,10/10 wouldn't recommend,-1,1,1
10180,Call of Duty: Modern Warfare 2,"Single player very good, Multiplayer HACK CITY. Is terrrible, steam does not care, publisher does not care, do not get it.",-1,0,0
10180,Call of Duty: Modern Warfare 2,It Keeps Saying Cheat Detected For No Reason... FIX IT!!!!,-1,0,0
10180,Call of Duty: Modern Warfare 2,VALVE SORT THE HACKING NOOBS OUT IN THIS GAME WASTE OF  £40,-1,0,0
10180,Call of Duty: Modern Warfare 2,"The multi-player is hacked to pieces. If you don't have enough friends to host your own site, forget about it.",-1,0,0
10180,Call of Duty: Modern Warfare 2,I got Banned for no reason...... 10/10 would play again,-1,0,1
10180,Call of Duty: Modern Warfare 2,played game got free [CENSORED] from hacker. couldn't quit got a free vac ban 10/10 would play again,-1,0,1
102500,Kingdoms of Amalur: Reckoningâ„¢,this was written by the same nerdo [CENSORED]piss who wrote legend of drizzt which is longer than like 10 bibles i give it 2 stars and 3 fat men on tiny bikes,1,0,1
102500,Kingdoms of Amalur: Reckoningâ„¢,"the pathetic form of an impoverished child lay in a condom-strewn ditch along rhode island's scenic I-95. curt schilling, sensing the spark of life still lingering in the wretched creature, hefted his mighty halberd skyward and brought it down upon the whelp in an act of mercy. 'it had to be so for the sake of pulse-pounding rpg excitement and eye-popping 3d visuals,' he softly spake before ambling back into the forest he calls home.",1,0,1
102500,Kingdoms of Amalur: Reckoningâ„¢,Brownie Killing simulator 2015. Would Brownie again.,1,0,1
102500,Kingdoms of Amalur: Reckoningâ„¢,9/11 needs more airhorn,1,0,1
102500,Kingdoms of Amalur: Reckoningâ„¢,69%,1,0,1
102500,Kingdoms of Amalur: Reckoningâ„¢,On a scale from 1-10 I enjoy this game.,1,0,1
102500,Kingdoms of Amalur: Reckoningâ„¢,All I can say is 'OMG amazaing.' 3000/5 stars or whatever. I just want to get back to playing.,1,0,1
102500,Kingdoms of Amalur: Reckoningâ„¢,A publisher died so that you could play this.,1,0,1
102500,Kingdoms of Amalur: Reckoningâ„¢,Got an achievement for speaking with someone while naked.  10/10,1,0,1
102500,Kingdoms of Amalur: Reckoningâ„¢,10/10 would fap again.,1,0,1
102600,Orcs Must Die!,I RECOMMEND THIS GAME TO ANYONE WHO WANTS TO GET ARTHIRITUS EXTREMLEY YOUNG WOOOOO HOOOOO,1,0,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,Probably the best free to play pay to win Counter Strike emulator ever made.,1,1,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,'War has never been this realistic' - Winston Churchill,1,1,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,This game made my organs leak out of my [CENSORED].,1,0,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,"From all the games that give promotional items for TF2, this one might as well be the utter motherload of [CENSORED]! 10/10 best uninstalling simulator ever",-1,0,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,50/10 Came for boobs got [CENSORED],1,0,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,It's good. It's free. Play it.,1,0,0
102700,A.V.A. Alliance of Valiant Armsâ„¢,"this is like battlefield 3, i advise everyone to play this ",1,0,0
102700,A.V.A. Alliance of Valiant Armsâ„¢,1. Download. 2. Create Character. 3. Skip Tutorial. 4. Join a server. 5. Dont do jack [CENSORED]. 6. Lose round 7. Exit game. 8. Uninstall game. 9. Open up TF2. 10. Black Rose Profit.,1,0,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,Pretty fun to uninstall! It´s probably the only thing thats works in this game...,-1,1,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,How to uninstall: A.V.A. - Alliance of Valiant Arms: 1. go to library 2. RMB on the game 3. LMB on 'delete local files',-1,1,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,"Nice game,but for some reason from the last update the game wont start. If the game works for you play it it is really worth it.",-1,0,0
102700,A.V.A. Alliance of Valiant Armsâ„¢,It's not like most pay-to-win games. I have fun in this game with all the unique game modes.,1,0,0
102700,A.V.A. Alliance of Valiant Armsâ„¢,Hey check it out Ma! I got a TF2 knife and a virus!  10/10,-1,0,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,STEP 1. Download Game  STEP 2. Wait Hours Untill It Loads  STEP 3. Play One Round  STEP 4. Log Off  STEP 5. Delete Game  STEP 6. Open TF2  STEP 7. FREE KNIFE!,1,0,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,Unless you want to deal with hackers: 1. Create a Character 2. Play one round 3. Get the Black Rose (Awesome Knife) 4. Uninstal,1,1,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,1.Start Game 2.Play one game 3.Get Knife in TF2 4.Uninstall the Game  5.NEVER PLAY IT AGAIN,1,0,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,its crap,-1,0,0
102700,A.V.A. Alliance of Valiant Armsâ„¢,Found the cure for cancer... Uninstall it.  BUT DON'T FORGET THE BLACK ROSE *COUGH* USE STEAM *COUGH* ACHIEVEMENT *COUGH* MANAGER *COUGH* HELP IM DYING THE ONLY REASON THIS GAME IS INSTALLED IS THE BLACK ROSE,-1,1,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,I downloaded this just for the knife,1,0,0
102700,A.V.A. Alliance of Valiant Armsâ„¢,how to get TF2 nife 1.) get game 2.)wate a hour 3.)play one game  4.)delate game 5.)go on TF2 6.)injoy the nife,1,0,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,"One of the best Free to Play games I have played. Hated Combat Arms and Crossfire and any of those games. However A.V.A. was one of the best. There are cons of this game however, the service of Aeriagames is poor.",1,0,0
102700,A.V.A. Alliance of Valiant Armsâ„¢,Really Good Free To Play Game  Its Not A Pay To Win At All,1,0,0
102700,A.V.A. Alliance of Valiant Armsâ„¢,I reccomend it cause it is a good game in my opinion i downloaded it for the black rose for tf2 then fell in love with it. ,1,0,0
102700,A.V.A. Alliance of Valiant Armsâ„¢,got it for the black rose knife only,1,0,0
102700,A.V.A. Alliance of Valiant Armsâ„¢,Got the knife. uninstalled 10/10,1,1,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,1. Install game 2. Play tutorials 3. Get black rose for Team Fortress 2 4. Uninstall game,1,1,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,"Dear gamers,  If you like to P2W. This is you're game! Enjoy...",-1,1,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,only came for the tf2 knife,1,1,0
